source,soru,cevap,category,qid,edited_cevap,label
ragturk,Güneybatı Amerika Birleşik Devletleri içinde Coccidioides immitis ve Coccidioides posadasii'nin kesin coğrafi dağılımları nasıl farklılık gösterir ve her iki tür nerede birlikte bulunabilir?,"Coccidioides immitis büyük ölçüde Baja California ve Arizona'da bulunur ve Arizona'daki Tehachapi dağlarının batısında daha yaygındır. Coccidioides posadasii ise Teksas, kuzey Meksika ve Orta ve Güney Amerika'da kesintisiz bir biçimde bulunur ve Arizona'daki Tehachapi dağlarının doğusunda yaygındır. Her iki tür de Arizona'da birlikte bulunur.",INTERPRETATION,,,
ragturk,Bu canlılar kışın kaç bireyden oluşan sürüler halinde görülürler?,150 veya daha fazla bireyden oluşan sürüler halinde.,FACTUAL,,,
ragturk,"Kar güvercininin genel renk paletini oluşturan gri, siyah, soluk kahverengi ve beyaz tonlar, kuşun vücudunun hangi kısımlarında ve ne şekilde detaylandırılmıştır?","Kuşun koyu siyahımsı bir başı ve siyah bir kuyruğu vardır. Beyaz renk boyun yakasında, karın bölgesindeki kül rengine çalan alt kısımlarında, alt sırtında bir leke ve kuyruğunun ortasında belirgin bir bant olarak bulunur. Sırtları kahverengimsi gri, kanatları ise açık gridir ve bu kanatlarında üç kahverengi bant yer alır.",INTERPRETATION,,,
ragturk,Columbia Şapka firması hangi yıl kurulmuştur?,1938,FACTUAL,,,
ragturk,Columbia Sportswear'ın temel ürün kategorileri nelerdir ve bu ürünler dünya genelinde müşterilere hangi dağıtım kanalları aracılığıyla ulaştırılmaktadır?,"Columbia Sportswear, kışlık giyim ve spor giyim üreticiliği ve dağıtıcılığı yapan bir firmadır; ayrıca ayakkabı, şapka, kamp ekipmanları, kayak giyim ürünleri ve kışlık giyim aksesuarları da üretmektedir. Bu ürünler, 72'den fazla ülkede ve 13.000'den fazla perakendecide satılmakta olup, firmanın amiral gemisi niteliğindeki mağazası Portland Downtown'da bulunmaktadır.",INTERPRETATION,,,
ragturk,Coma Berenices takımyıldızını diğer modern takımyıldızlardan ayıran özellik nedir?,Tarihi bir kişinin adını taşıyan tek modern takımyıldızıdır.,FACTUAL,,,
ragturk,Coma Berenices takımyıldızının adının kökeni nedir ve bu takımyıldız içinde bulunan bazı önemli gök cisimleri nelerdir?,"Coma Berenices takımyıldızının adı, Mısır Kraliçesi II. Berenike'nin kocası III. Ptolemy'nin Üçüncü Suriye Savaşı'ndan sağ salim dönmesi için Afrodit'e adak olarak sunduğu saçlarından gelir. Samoslu Conon, kaybolan saçların gökyüzüne yükselerek bir yıldız haline geldiğini öne sürmüştür. Takımyıldız içinde bulunan önemli gök cisimlerinden bazıları; en parlak yıldızı olan Beta Comae Berenices, Kuzey Galaktik Kutbu, bilinen en zengin gökada kümelerinden Coma Kümesi (Coma Süperkümesi'nin bir parçası), bilinen ilk dev düşük yüzey parlaklığına sahip gökada olan Malin 1, bilimsel olarak gözlemlenen ilk tip II süpernova olan SN 1940B, adını taşıyan değişken yıldız sınıfının prototipi olan FK Comae Berenices ve en hızlı meteor hızlarından birine sahip olan Coma Berenicid meteor yağmurunun saçılma noktasıdır.",INTERPRETATION,,,
ragturk,Amerika Rüyası (Coming to America) filminin yönetmeni kimdir?,John Landis,FACTUAL,,,
ragturk,"Amerika Rüyası filmindeki Prens Akeem Joffer'ı, ülkesi Zamunda'daki şımartılmış yaşam tarzından bıkması ve evlilik beklentilerinden kaçınmak istemesi sonucunda Amerika'ya seyahat etmeye iten temel sebepler nelerdir?","Prens Akeem Joffer, Zamunda'daki şımartılmış yaşam tarzından sıkılmıştır ve ebeveynlerinin kendisine bulduğu müstakbel bir geline karşı çıkarak, kendisini sosyal statüsü için değil, bizzat kendisi için sevecek bağımsız bir kadın bulma umuduyla Amerika'ya seyahat eder.",INTERPRETATION,,,
ragturk,Annunciation Kilisesi'nin cephesi hangi dönemde ve hangi mimari usulde yeniden yapılmıştır?,1772-1773 döneminde Sicilya Barok mimarı usulde,FACTUAL,,,
ragturk,İtalya'nın Sicilya Özerk Bölgesi'nde bulunan Comiso'nun hem idari yapısı hem de coğrafi özellikleri hakkında metinler ne tür bilgiler sunmaktadır?,"Comiso, İtalya Adalar coğrafi bölgesi ve Sicilya Özerk Bölgesi'nde, Ragusa ili'ne bağlı bir kasaba ve komündür. Ragusa şehrinin 22 km batısında yer almakta olup, İblei Dağları eteklerinde 209 m rakımlı bir mevkide kuruludur ve nüfus itibarıyla Ragusa ili içinde 4. sıradadır.",INTERPRETATION,,,
ragturk,"Scholarly Societies projesi, Fransız Bilimler Akademisi sayfası hakkında hangi bilgileri sağlar?",Adlandırma ve 1980'e kadarki yayın geçmişi ile Akademinin önceki dergileri hakkında bilgi sağlar.,FACTUAL,,,
ragturk,Comptes rendus dergisinin yedi ana bölümü ile dış bağlantılarda listelenen spesifik serileri arasında nasıl bir ilişki bulunmaktadır ve bu serilerin yayın aralıkları nelerdir?,"Comptes rendus dergisi başlangıçta Mathématique, Mécanique, Physique, Géoscience, Palévol, Chimie ve Biologies olmak üzere yedi bölüme ayrılmıştır. Dış bağlantılarda belirtilen 'Comptes Rendus Biologies', 'Comptes Rendus Chimie' ve 'Comptes Rendus Palévol' serileri, derginin Biologies, Chimie ve Palévol bölümlerini sırasıyla 2002–2012 yılları arasında temsil etmektedir. Ayrıca, 'Comptes Rendus de l'Académie des Sciences – Series III – Sciences de la Vie' (1997–2001) ve 'Comptes Rendus de l'Académie des Sciences – Series IIC – Chemistry' (1998–2001) serileri de ilgili bilim dallarındaki yayınları kapsamaktadır.",INTERPRETATION,,,
ragturk,Brugge'de yeni bir konser salonu inşa edilmesi fikrinin hayata geçirilmesinde önemli rol oynayan dönemin belediye başkanı kimdir?,Patrick Moenaert,FACTUAL,,,
ragturk,"Brugge'deki Concertgebouw'un inşasına duyulan ihtiyacın ortaya çıkışından, mimarlarının seçimine ve açılışına kadar olan süreç nasıl gelişmiştir?","Brugge'e yeni bir konser salonu inşa etme fikri, Belediye Başkanı Patrick Moenaert'ın göreve başlaması ve şehrin 1998'de Avrupa Kültür Başkenti adayı seçilmesiyle ivme kazandı ve aynı yıl bir yarışma komitesi kuruldu. Bu yarışmaya başlangıçta 41 proje başvurdu ve 1999'da ön elemeyi geçen sekiz farklı çalışma arasından en iyi akustik ve estetik şartlara sahip olan Gentli mimarlar Paul Robbrecht ve Hilde Daem'in projesi birinci seçildi. Temel atma töreni 2000'de yapıldı ve Robbrecht ile Daem tarafından tasarlanan yapı, şehrin 2002'de Avrupa Kültür Başkenti olduğu yıl tamamlanarak hizmete açıldı.",INTERPRETATION,,,
ragturk,Bourbon Restorasyonu sırasında Napolyon Bonapart'ın heykellerinin yerini ne aldı?,"Dört büyük bakan (Suger, Sully, Richelieu, Colbert), dört kraliyet generali (Du Guesclin, Bayard, Condé, Turenne) ve dört denizci (Duguay-Trouin, Duquesne, Suffren, Tourville) içeren on iki anıtsal mermer heykel.",FACTUAL,,,
ragturk,"Pont de la Concorde, Paris'in hangi idari bölgeleri arasındaki sınırı oluşturur ve şehirde belirli quaisleri hangi meydanda birbirine bağlar?","Pont de la Concorde, Paris'in 7. ve 8. bölgeleri arasındaki sınırda yer alır ve Concorde Meydanı'ndaki Quai des Tuileries'i (Rive Droite) ile Quai d'Orsay'ı (Rive Gauche) birbirine bağlar.",FACTUAL,,,
ragturk,"Madonna'nın ""Confessions on a Dance Floor"" adlı stüdyo albümü hangi plak şirketi tarafından yayımlanmıştır?",Warner Records,FACTUAL,,,
ragturk,"Madonna'nın 'Confessions on a Dance Floor' albümünün müzikal yapısı ve tematik derinliği, albümün eleştirel beğenisi, kazandığı ödüller ve ticari başarısıyla nasıl bir ilişki içindedir?","Albümün 1970'ler ve 1980'lerin disko müziğini günümüz kulüp müziğiyle harmanlayarak bir DJ'in çalacağı şarkılar gibi boşluksuz çalınabilecek şekilde tasarlanması, endişesiz ve mutlu başlangıçtan kişisel duygular içeren karanlık melodilere geçiş yapan tematik yapısıyla birleşti. Bu özgün yaklaşım, eleştirmenler tarafından Madonna'nın dönüşü ve en iyi albümü olarak övüldü ve ona 2006 BRIT Ödülü ile 2007 Grammy Ödülü'nü kazandırdı. Ticari olarak ise albüm, 40 ülkede bir numaraya yükselerek Guinness Dünya Rekorları'na girdi ve dünya çapında 12 milyon kopya satarak 'Hung Up' gibi başarılı single'larla desteklenen büyük bir başarıya ulaştı.",INTERPRETATION,,,
ragturk,Conn sendromunun diğer adı nedir?,Primer hiperaldosteronizm.,FACTUAL,,,
ragturk,"Conn sendromu olarak da bilinen primer hiperaldosteronizm ile sekonder aldosteronizm arasındaki temel fark, renin düzeyleri ve aşırı aldosteron salgılanmasının altında yatan nedenler açısından nasıl açıklanır?","Primer hiperaldosteronizm (Conn sendromu), böbrek üstü bezlerinden artmış aldosteron salgısı ve baskılanmış plazma renin aktivitesi ile karakterize bir durumdur. Aşırı aldosteron üretimi genellikle böbrek üstü bezlerindeki iyi huylu tümörler, hiperplazi, idiyopatik sebepler veya nadiren kanser gibi adrenal bez içi nedenlerden kaynaklanır. Buna karşılık, sekonder aldosteronizm Conn sendromu değildir ve renin düzeylerini yükselten böbreklere giden kan akımının azalması, düşük kan basıncı veya idrar sodyum düzeylerinde azalma gibi böbrek üstü bezi dışı anormallikler sonucu oluşur; bu da aldosteron düzeylerinin artmasına yol açar.",INTERPRETATION,,,
ragturk,Conor McGregor profesyonel MMA kariyerine hangi yıl başlamıştır?,"McGregor, 2008 yılında hafif sıklet ve tüy sıklet kategorilerinde profesyonel MMA kariyerine başladı.",FACTUAL,,,
ragturk,"Conor McGregor'ın kariyeri, atletik başarıları ve önemli finansal getirileriyle birlikte nasıl bir dizi tartışmayla karakterize edilmiştir?","Conor McGregor'ın kariyeri, UFC ve Cage Warriors'ta aynı anda iki farklı sıklette şampiyonluk kazanması gibi önemli atletik başarılarla, MMA tarihinin en büyük PPV yıldızı olması, Floyd Mayweather Jr. ile yaptığı boks maçının yüksek satış rakamlarına ulaşması ve Forbes tarafından dünyanın en çok kazanan sporcusu olarak gösterilmesi gibi büyük finansal getirilerle doludur. Ancak, sürücü suçlarından cinsel saldırıya, kamu düzenini bozmaktan 2023 Dublin isyanları sırasındaki tartışmalı açıklamalarına kadar uzanan çok sayıda davranış nedeniyle sürekli olarak kamuoyunun ve hukukun odağında yer almıştır; buna 2018'deki bir olaya ilişkin Kasım 2024'teki mahkeme kararı da dahildir.",INTERPRETATION,,,
ragturk,The Game'in Lil Wayne ile birlikte yer aldığı 2008 yılındaki şarkısının adı nedir?,My Life,FACTUAL,,,
ragturk,"Parçalar, Cool & Dre'nin kimliğini ve Fat Joe'nun 'Jealous Ones Still Envy (J.O.S.E.)' albümündeki 3 numaralı parçanın adını nasıl belirtmektedir?","Cool & Dre, Miami, Florida kökenli bir hip hop müzik yapım ekibidir ve kendilerine ait Epidemic Records adlı bir plak şirketleri bulunmaktadır. Fat Joe'nun 'Jealous Ones Still Envy (J.O.S.E.)' albümündeki 3 numaralı parça ise 'King of N.Y.' olarak belirtilmiştir.",FACTUAL,,,
ragturk,Coriolanus oyununun basılı birinci folio nüshası İngiltere'de ilk defa ne zaman yayınlanmıştır?,1623'te,FACTUAL,,,
ragturk,"William Shakespeare'in Coriolanus oyununun tarihsel ve politik temeli, erken sahnelenmelerinden modern zamanlara kadar uyarlamalarını ve genel kabulünü nasıl etkilemiştir?","William Shakespeare'in Coriolanus oyunu, Roma Cumhuriyeti'nde yaşamış bir lider olan Caius Martius Coriolanus'un hayat hikâyesinden ve Plutarkhos ile Titus Livius'un antik eserlerinden uyarlanmıştır. Oyunun politik karışıklıklarla ilgili konusu, 1682'de Nahum Tate'in çok kan dökücü bir beşinci sahne eklenmiş uyarlamasından sonra önem kazanmıştır. Bu durum, sosyal ve politik sorunların önem kazandığı çağlarda eserin tekrar tekrar uyarlanarak sahnelenmesine yol açmıştır. 1754'te Garrick'in Shakespeare'in tam metnini restore etmesine rağmen, oyun modern çağlarda bile politik çağrışımları nedeniyle dikkat çekmiş ve 1930'lu yılların sonlarında Faşist yanlıları tarafından bir propaganda aleti olarak kullanıldığı iddiasıyla Fransa hükûmeti tarafından sahnelenmesi yasaklanmıştır.",INTERPRETATION,,,
ragturk,"Corteconcepción sakinleri, 16. yüzyılda yaşadıkları haksızlıklar ve despotizm karşısında kimden Pedaneo Belediye Başkanı atamasını sağladılar?",Jurisdiksiyon sahibi olan Altamira Kontu'ndan,FACTUAL,,,
ragturk,"Corteconcepción'un 15. yüzyılın ortalarındaki başlangıcından 19. yüzyılın başlarındaki idari bağımsızlığına kadar olan gelişimi, nüfus artışı ve dini yapıların oluşumu açısından nasıl bir seyir izlemiştir?","Corteconcepción'un nüfusunun kökeni 15. yüzyılın ortalarına dayanmaktadır; bir veya iki ailenin yaşamaya başlamasıyla yavaş yavaş artan bu nüfus, 16. yüzyılın ortalarında önemli bir büyüme göstermiş ve 1550 yılında La Concepción Kilisesi'nin inşasıyla kendi kilisesini elde etmiştir. Bu dini yapı, 1776'da kendi pastörüne sahip olarak daha da özerkleşmiştir. İdari olarak ise, 16. yüzyılda Altamira Kontu'ndan kendilerine bağımlı Aracena'dan bir Pedaneo Belediye Başkanı atanmasını sağlamışlardır. Nihayetinde, 1812 yılında Cádiz'in sona eren Cortes tarafından bir Kararname ile Aracena'dan ayrılarak idari bağımsızlığını kazanmıştır. Bugün ise 2005 yılı nüfus sayımına göre 620 kişilik bir nüfusa sahiptir ve Huelva eyaletine bağlı bir belediyedir.",INTERPRETATION,,,
ragturk,Corto Maltese dergisi hangi yıl piyasaya sürülmüştür?,1983,FACTUAL,,,
ragturk,Corto Maltese dergisini kültürlü ve talepkar bir kitleye yönelik ayırt edici ve yüksek kaliteli bir yayın yapan özellikler nelerdi?,"Corto Maltese dergisi, Milano Libri tarafından Alterlinus'un kapanmasının ardından kültürlü ve talepkar bir kitleye hitap etmek üzere 1983'te çıkarıldı. Yüksek kaliteli öyküler, kuşe kağıda basılmış büyük formatı ve çok sayıda renkli sayfasıyla öne çıkıyordu. İçeriği, egzotik yerlerdeki maceraları anlatan çizgi romanlarla birlikte egzotik ve ilkel halkların geleneklerini anlatan kısa öyküler ve seyahat raporları sunuyordu. Ayrıca dergi, Hugo Pratt, Milo Manara gibi önemli İtalyan yazarların yanı sıra Moebius, Frank Miller ve Alan Moore gibi prestijli yabancı yazar ve çizerlerin eserlerine yer verdi ve V for Vendetta ile Watchmen gibi tanınmış çizgi romanları İtalya'ya getiren ekler yayınladı.",INTERPRETATION,,,
ragturk,Amerikan kargasının kanat açıklığı ve kütlesi ne kadardır?,"Amerikan kargasının kanat açıklığı 85 ila 100 santimetre, kütlesi ise 316 ile 620 gram arasındadır.",FACTUAL,,,
ragturk,"Amerikan kargasının bilimsel adı ""kısa gagalı karga"" anlamına gelmesine rağmen, türün tanımlanan alt türleri arasında gaga boyutu ve diğer fiziksel özellikler açısından ne gibi farklılıklar bulunmaktadır?","Amerikan kargasının beş alt türü tanınmaktadır ve bunlar gaga boyutunda değişkenlik gösterir. Örneğin, doğu kargası (Corvus brachyrhynchos brachyrhynchos) en büyük alt türdür, güney kargası (Corvus brachyrhynchos paulus) ise genel olarak daha küçük cüssesi ve gagalarıyla öne çıkar. Ayrıca, batı kargasının (Corvus brachyrhynchos hesperis) orantılı olarak daha ince bir gagası ve alçak sesi varken, Florida kargasının (Corvus brachyrhynchos pascuus) orta büyüklükte, kısa kanatlı ancak uzun gagalı ve uzun bacaklı olduğu belirtilmiştir.",INTERPRETATION,,,
ragturk,Courtney Michelle Love ne zaman doğmuştur?,9 Temmuz 1964,FACTUAL,,,
ragturk,Kurt Cobain'in intiharının ardından Courtney Love'ın neden şüphe altında kaldığını açıklayan başlıca komplo teorileri nelerdir?,"Kurt Cobain'in ölümünün sebebinin Courtney olduğu birçok Nirvana hayranı tarafından öne sürülmüştür. Bu şüphelerin temelinde, Cobain'in kanında öldürücü dozun üç katı eroin bulunması, pompalı tüfekle ağzına ateş etme eylemini bu kadar yüksek eroin dozuyla kendi kendine yapmasının mümkün görünmemesi ve bıraktığı veda mektubunun sonunda Courtney Love'ın el yazısı ile yazılan notların bulunması gibi komplo teorileri yatmaktadır.",INTERPRETATION,,,
ragturk,Filmde Londra'daki kanalizasyon işlerinde görev yapan ilk iki işçinin adları nelerdir?,Arthur ve George.,FACTUAL,,,
ragturk,"Creep filminin genel konusu ve ana çatışması, kanalizasyon işçilerinin ve Kate'in metro istasyonunda yaşadığı ilk olaylarla nasıl temellendirilmektedir?","Kanalizasyon işçilerinin tünelde alışılmadık bir duvar bulmaları, Arthur'un yaralanıp şoka girmesi ve bir kadının onlara saldırması, metronun altındaki lağımlarda gizli bir tehlikenin varlığını ima eder. Kate'in Charing Cross metro istasyonunda uyuyakalması, uyandığında kendini yalnız ve tüm kapıları kilitli bulması, onu izole bir ortama hapseder. Daha sonra duran bir trende Guy'a yapılan görünmeyen saldırganın müdahalesi, bu tehdidin metronun içinde de aktif olduğunu gösterir. Bu başlangıç olayları, filmin genelindeki 'bir gece boyunca Londra Metrosu'nda kilitli kalan ve lağımda yaşayan bir yaratık tarafından kovalanan bir kadın' temasının temelini oluşturarak hem tehlikeli ortamı hem de kahramanın karşılaşacağı zorlukları belirginleştirir.",INTERPRETATION,,,
ragturk,"A.P. Chekhov'un yazdığı ""Platonov"" adlı tiyatro oyununun yönetmeni kimdir?",Al. Dabija,FACTUAL,,,
ragturk,Cristina Flutur'un kariyerindeki film ve tiyatro çalışmaları arasındaki temel farklar nelerdir?,"Cristina Flutur'un kariyerinde, 'Tepelerin Ardında' filmiyle 2012 Cannes Film Festivali'nde En İyi Kadın Oyuncu ödülünü kazanması gibi uluslararası düzeyde tanınan bir sinema başarısı bulunmaktadır. Tiyatro çalışmaları ise 'Platonov', 'Turandot', 'Othello', 'The Seagull' ve 'Rhinoceros' gibi çeşitli oyunlarda Alexandra Ivanovna, Turandot, Desdemona, Nina Zarechnaya, Garson gibi birçok farklı karakteri canlandırdığı geniş bir repertuvarı kapsamaktadır.",INTERPRETATION,,,
